runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance,run notes
0,2025-04-08 10:53:03,EBD,390,oracle,mnistcifar,50,34.106080055236816,0.8353000273108482,0.7880000013113022,0.874700021803379,0.7660000330209732,1.0,15.648590087890625,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:53:49,EBD,390,oracle,mnistcifar,50,33.74069046974182,0.8553000190854072,0.7909999984502792,0.8819000205397606,0.7550000202655792,1.0,14.491434097290039,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:54:34,EBD,390,oracle,mnistcifar,50,33.381715297698975,0.836200022161007,0.7900000262260437,0.8631000215411186,0.748000003695488,1.0,21.677440643310547,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:55:19,EBD,390,oracle,mnistcifar,50,34.025322914123535,0.8274000236392021,0.7929999983310699,0.8831000223755836,0.7720000094175339,1.0,23.264385223388672,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:56:05,EBD,390,oracle,mnistcifar,50,34.04533624649048,0.8449000306129456,0.7890000253915787,0.8745000208616257,0.7570000249147415,1.0,19.765775680541992,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:56:52,EBD,390,oracle,mnistcifar,50,34.978673696517944,0.8416000292301178,0.7960000097751617,0.8798000240325927,0.7870000147819519,1.0,23.105491638183594,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:57:38,EBD,390,oracle,mnistcifar,50,34.05634260177612,0.8421000224351883,0.7910000330209732,0.8841000198721886,0.7660000187158584,1.0,16.41256332397461,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:58:23,EBD,390,oracle,mnistcifar,50,34.14069390296936,0.837300025999546,0.7880000340938568,0.8613000254631042,0.7470000147819519,1.0,21.931720733642578,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:59:10,EBD,390,oracle,mnistcifar,50,34.23910212516785,0.8475000241994858,0.7950000250339508,0.874600022137165,0.7660000294446945,1.0,18.907928466796875,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:59:56,EBD,390,oracle,mnistcifar,50,33.98613095283508,0.8387000231742859,0.7879999995231628,0.8869000227451325,0.773000026345253,1.0,21.58235740661621,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:00:41,EBD,390,oracle,mnistcifar,50,34.01410365104675,0.8391000224351883,0.7980000132322311,0.8745000233054161,0.7690000176429749,1.0,26.31775665283203,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:01:27,EBD,390,oracle,mnistcifar,50,33.932729721069336,0.8559000223279,0.7870000147819519,0.8759000277519227,0.7620000207424164,1.0,20.992244720458984,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:02:13,EBD,390,oracle,mnistcifar,50,34.01606726646423,0.8606000232100487,0.7870000207424164,0.8873000227212906,0.773000015616417,1.0,19.73145294189453,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:03:00,EBD,390,oracle,mnistcifar,50,34.636303186416626,0.8708000243902206,0.7980000114440918,0.8925000205636024,0.7680000150203705,1.0,26.1462459564209,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:03:46,EBD,390,oracle,mnistcifar,50,34.16814351081848,0.8423000203967095,0.7930000180006027,0.8829000244140625,0.7540000116825104,1.0,26.26997184753418,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:04:32,EBD,390,oracle,mnistcifar,50,34.0232617855072,0.8313000247478485,0.7820000123977661,0.8706000216603279,0.7620000112056732,1.0,20.365535736083984,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:05:18,EBD,390,oracle,mnistcifar,50,34.13023018836975,0.8228000257015228,0.7900000339746476,0.8750000262260437,0.7650000339746476,1.0,21.947242736816406,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:06:03,EBD,390,oracle,mnistcifar,50,33.87142515182495,0.8455000282526016,0.7900000047683716,0.8740000256896019,0.7730000191926956,1.0,20.790298461914062,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:06:50,EBD,390,oracle,mnistcifar,50,34.36605954170227,0.8443000246286392,0.7900000244379044,0.8627000252008438,0.7710000103712082,1.0,20.09653091430664,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:07:34,EBD,390,oracle,mnistcifar,50,33.779048204422,0.8477000267505646,0.7969999998807907,0.8884000188708305,0.7720000201463699,1.0,20.881757736206055,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 11:08:21,EBD,390,oracle,mnistcifar,50,34.981624603271484,0.8411000207066536,0.7930000054836274,0.868900017619133,0.764000015258789,1.0,20.15407943725586,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
